28.937,0,0.014095566016666667
29.0,1,0.03642283126666667
28.937,0,0.058754196333333335
29.0,0,0.08108992786666666
28.937,0,0.10342392615
29.0,1,0.12575490790000002
29.0,0,0.14808793956666666
29.0,0,0.17042733761666667
29.0,0,0.19275502061666666
29.0,1,0.21508757941666667
29.062,0,0.23742173818333334
29.062,0,0.25975703025
29.062,0,0.2820884224833333
29.062,0,0.30442279791666665
29.125,0,0.32675429015
29.125,0,0.34908863225
29.125,1,0.37142222438333333
29.187,0,0.39375574985
29.187,0,0.4160883753666667
29.25,0,0.43842966718333337
29.25,1,0.46075479300000005
29.187,0,0.48308833515
29.125,0,0.5054262271
29.187,0,0.5279206959166667
29.25,1,0.55025585465
29.25,0,0.5725880135166667
29.312,0,0.5949209556666666
29.375,0,0.6172568143833334
29.375,0,0.6395882566
29.437,0,0.66192169875
29.5,0,0.6842627072499999
29.5,1,0.7065903996166667
29.5,0,0.7289221751666666
29.562,0,0.7512561006333333
29.562,0,0.7735873428666667
29.625,1,0.7959240682
29.625,0,0.8182538938166667
29.625,0,0.8405891192333333
29.687,0,0.8629228946833333
29.625,1,0.8852564868166667
29.25,0,0.9075882623666666
29.0,0,0.9299221378333333
28.812,0,0.95225436335
28.625,0,0.9745910053666668
28.5,0,0.99692074765
28.437,0,1.0192572896666667
28.375,1,1.0415886319
28.312,0,1.0639228240166667
28.25,0,1.08625573285
28.25,0,1.1085875583833333
28.187,1,1.13092035055
28.25,0,1.1532557926166667
28.187,0,1.1755875015000001
28.187,0,1.1979226268999998
28.187,0,1.22025430245
28.187,0,1.2425939276666667
28.187,0,1.2649321196166667
28.187,1,1.2872539955666666
28.187,0,1.30958883765
28.187,0,1.3319241797166665
28.187,0,1.3542559052666665
28.187,1,1.37658839745
28.187,0,1.3989245894666666
28.25,0,1.4212547484166669
28.312,0,1.4435888405333333
28.312,1,1.4659206327499998
28.312,0,1.4882550915166666
28.312,0,1.510588017
28.375,0,1.53292469235
28.312,0,1.5552548679666667
28.375,0,1.5775899933666666
28.312,0,1.5999219189
28.312,1,1.6222561776833333
28.312,0,1.6445883032166668
28.312,0,1.6669215953666667
28.375,0,1.6892542708666667
28.375,1,1.7115897295833333
28.437,0,1.7339211884833332
28.5,0,1.7562564472166666
28.562,0,1.7785884394166667
28.625,1,1.8009210815999999
28.625,0,1.8232583569166667
28.625,0,1.8455881158666665
28.625,0,1.8679223246499999
28.625,0,1.89025583345
28.625,0,1.91258782565
28.562,0,1.9349233843833333
28.625,1,1.9572611096833334
28.687,0,1.9795888853833332
28.75,0,2.0019231441666667
28.875,0,2.0242543864
28.937,1,2.046588611833333
29.062,0,2.0689213040166665
29.062,0,2.091254929483333
29.062,0,2.113589354916667
29.062,1,2.1359234470333335
29.062,0,2.1582571891666666
29.062,0,2.1805890813666666
29.062,0,2.202923173483333
29.125,0,2.225255215683333
